
# Surface 0 of 1 surfaces

# Curve title: ""ef.dat" u 2:3:($4**2+$5**2+$6**2+$7**2) i 4595"
# IsoCurve 0, 100 points
# x y z type
 95  29  2.98633e-05 
 95  30  4.32766e-05 
 95  31  5.4489e-05 
 95  32  5.59723e-05 
 95  33  4.5914e-05 
 95  34  3.1625e-05 
 95  35  2.33394e-05 
 95  36  2.39516e-05 
 95  37  2.73803e-05 
 95  38  2.66789e-05 
 95  39  2.05692e-05 
 95  40  1.23151e-05 
 95  41  5.90822e-06 
 95  42  4.43749e-06 
 95  43  9.52166e-06 
 95  44  1.96121e-05 
 95  45  2.84814e-05 
 95  46  2.8404e-05 
 95  47  1.88788e-05 
 95  48  1.08133e-05 
 95  49  1.59099e-05 
 95  50  3.1529e-05 
 95  51  4.26704e-05 
 95  52  3.98553e-05 
 95  53  2.83107e-05 
 95  54  1.86997e-05 
 95  55  1.60161e-05 
 95  56  1.92887e-05 
 95  57  2.57043e-05 
 95  58  3.15004e-05 
 95  59  3.18831e-05 
 95  60  2.43825e-05 
 95  61  1.45292e-05 
 95  62  1.53732e-05 
 95  63  3.39972e-05 
 95  64  5.777e-05 
 95  65  6.36931e-05 
 95  66  4.49535e-05 
 95  67  1.87845e-05 
 95  68  4.90156e-06 
 95  69  6.39481e-06 
 95  70  1.47319e-05 
 95  71  2.30523e-05 
 95  72  2.99525e-05 
 95  73  3.54235e-05 
 95  74  3.5754e-05 
 95  75  2.53094e-05 
 95  76  8.30039e-06 
 95  77  1.12404e-06 
 95  78  1.05817e-05 
 95  79  2.03747e-05 
 95  80  1.62904e-05 
 95  81  9.52961e-06 
 95  82  1.37022e-05 
 95  83  1.87493e-05 
 95  84  1.2825e-05 
 95  85  6.91872e-06 
 95  86  1.17234e-05 
 95  87  1.54687e-05 
 95  88  8.33892e-06 
 95  89  1.3613e-06 
 95  90  2.59208e-06 
 95  91  3.78056e-06 
 95  92  1.45506e-06 
 95  93  1.28283e-06 
 95  94  1.46416e-06 
 95  95  2.24346e-06 
 95  96  1.7846e-05 
 95  97  4.54861e-05 
 95  98  5.04208e-05 
 95  99  2.08119e-05 

# IsoCurve 5, 100 ponts
# x y z type
 94  0  3.04008e-07 
 94  1  4.26113e-07 
 94  2  1.86708e-07 
 94  3  8.85584e-07 
 94  4  1.95892e-06 
 94  5  1.68428e-06 
 94  6  1.85296e-06 
 94  7  5.54263e-06 
 94  8  1.03608e-05 
 94  9  1.06372e-05 
 94  10  6.01765e-06 
 94  11  1.78795e-06 
 94  12  1.34215e-06 
 94  13  3.42308e-06 
 94  14  6.11663e-06 
 94  15  9.62359e-06 
 94  16  1.46376e-05 
 94  17  1.92765e-05 
 94  18  1.89606e-05 
 94  19  1.20218e-05 
 94  20  5.41132e-06 
 94  21  9.68635e-06 
 94  22  2.60289e-05 
 94  23  4.28111e-05 
 94  24  4.76068e-05 
 94  25  3.89838e-05 
 94  26  2.50161e-05 
 94  27  1.44677e-05 
 94  28  1.19286e-05 
 94  29  1.83007e-05 
 94  30  3.13847e-05 
 94  31  4.46484e-05 
 94  32  4.88535e-05 
 94  33  4.01455e-05 
 94  34  2.67685e-05 
 94  35  2.24147e-05 
 94  36  3.1058e-05 
 94  37  4.27404e-05 
 94  38  4.56361e-05 
 94  39  3.77101e-05 
 94  40  2.54155e-05 
 94  41  1.59531e-05 
 94  42  1.32602e-05 
 94  43  1.80185e-05 
 94  44  2.74235e-05 
 94  45  3.44761e-05 
 94  46  3.13995e-05 
 94  47  1.86509e-05 
 94  48  8.94222e-06 
 94  49  1.49029e-05 
 94  50  3.21636e-05 
 94  51  4.28428e-05 
 94  52  3.72123e-05 
 94  53  2.34952e-05 
 94  54  1.48873e-05 
 94  55  1.57891e-05 
 94  56  2.31017e-05 
 94  57  3.31097e-05 
 94  58  4.25924e-05 
 94  59  4.64893e-05 
 94  60  3.97395e-05 
 94  61  2.56486e-05 
 94  62  2.01301e-05 
 94  63  3.67232e-05 
 94  64  6.42491e-05 
 94  65  7.32381e-05 
 94  66  5.16647e-05 
 94  67  2.00447e-05 
 94  68  3.54765e-06 
 94  69  4.6559e-06 
 94  70  1.13401e-05 
 94  71  1.67474e-05 
 94  72  2.14806e-05 
 94  73  2.60882e-05 
 94  74  2.72401e-05 
 94  75  1.98829e-05 
 94  76  6.77866e-06 
 94  77  2.49566e-06 
 94  78  1.44053e-05 
 94  79  2.58888e-05 
 94  80  1.94549e-05 
 94  81  6.76713e-06 
 94  82  8.27098e-06 
 94  83  1.64946e-05 
 94  84  1.23013e-05 
 94  85  1.86062e-06 
 94  86  2.71504e-06 
 94  87  1.00423e-05 
 94  88  9.14523e-06 
 94  89  3.04486e-06 
 94  90  1.35056e-06 
 94  91  2.0613e-06 
 94  92  1.8731e-06 
 94  93  2.61219e-06 
 94  94  1.93221e-06 
 94  95  1.46416e-06 
 94  96  1.49141e-05 
 94  97  3.98512e-05 
 94  98  4.47588e-05 
 94  99  1.8564e-05 

# IsoCurve 6, 100 ponts
# x y z type
 93  0  5.2703e-07 
 93  1  1.26573e-06 
 93  2  1.80665e-06 
 93  3  3.05145e-06 
 93  4  4.14551e-06 
 93  5  3.37391e-06 
 93  6  2.72672e-06 
 93  7  5.70882e-06 
 93  8  1.0695e-05 
 93  9  1.23768e-05 
 93  10  9.27651e-06 
 93  11  4.85135e-06 
 93  12  2.26769e-06 
 93  13  2.02206e-06 
 93  14  3.78314e-06 
 93  15  8.0273e-06 
 93  16  1.52535e-05 
 93  17  2.2861e-05 
 93  18  2.42933e-05 
 93  19  1.62219e-05 
 93  20  6.40144e-06 
 93  21  7.2863e-06 
 93  22  2.04542e-05 
 93  23  3.41417e-05 
 93  24  3.73894e-05 
 93  25  3.02443e-05 
 93  26  1.94492e-05 
 93  27  1.05891e-05 
 93  28  6.39544e-06 
 93  29  8.45153e-06 
 93  30  1.69894e-05 
 93  31  2.80608e-05 
 93  32  3.3087e-05 
 93  33  2.6728e-05 
 93  34  1.64726e-05 
 93  35  1.73981e-05 
 93  36  3.3688e-05 
 93  37  5.18121e-05 
 93  38  5.60079e-05 
 93  39  4.46193e-05 
 93  40  2.78916e-05 
 93  41  1.58107e-05 
 93  42  1.23073e-05 
 93  43  1.69029e-05 
 93  44  2.62307e-05 
 93  45  3.34485e-05 
 93  46  3.08539e-05 
 93  47  1.85924e-05 
 93  48  9.25413e-06 
 93  49  1.56033e-05 
 93  50  3.26802e-05 
 93  51  4.13864e-05 
 93  52  3.20705e-05 
 93  53  1.49629e-05 
 93  54  5.04231e-06 
 93  55  6.48454e-06 
 93  56  1.48792e-05 
 93  57  2.60012e-05 
 93  58  3.75501e-05 
 93  59  4.53386e-05 
 93  60  4.2443e-05 
 93  61  2.79313e-05 
 93  62  1.66768e-05 
 93  63  2.75272e-05 
 93  64  5.45558e-05 
 93  65  6.64959e-05 
 93  66  4.69024e-05 
 93  67  1.7033e-05 
 93  68  4.67295e-06 
 93  69  9.49268e-06 
 93  70  1.47545e-05 
 93  71  1.46806e-05 
 93  72  1.44465e-05 
 93  73  1.65621e-05 
 93  74  1.82725e-05 
 93  75  1.56025e-05 
 93  76  9.12989e-06 
 93  77  8.35213e-06 
 93  78  1.96519e-05 
 93  79  2.95407e-05 
 93  80  2.09202e-05 
 93  81  4.88824e-06 
 93  82  6.79072e-06 
 93  83  2.28181e-05 
 93  84  2.59253e-05 
 93  85  1.21529e-05 
 93  86  3.44504e-06 
 93  87  7.8019e-06 
 93  88  1.22325e-05 
 93  89  1.06052e-05 
 93  90  8.67194e-06 
 93  91  8.23506e-06 
 93  92  7.16824e-06 
 93  93  5.54537e-06 
 93  94  2.61219e-06 
 93  95  1.28283e-06 
 93  96  1.16739e-05 
 93  97  3.08041e-05 
 93  98  3.43819e-05 
 93  99  1.42228e-05 

# IsoCurve 7, 100 ponts
# x y z type
 92  0  2.19548e-06 
 92  1  6.67988e-06 
 92  2  1.00251e-05 
 92  3  1.06542e-05 
 92  4  8.19885e-06 
 92  5  4.01776e-06 
 92  6  2.46375e-06 
 92  7  6.57761e-06 
 92  8  1.29771e-05 
 92  9  1.55882e-05 
 92  10  1.31677e-05 
 92  11  9.47157e-06 
 92  12  7.84817e-06 
 92  13  8.43143e-06 
 92  14  9.5536e-06 
 92  15  1.0992e-05 
 92  16  1.51123e-05 
 92  17  2.20443e-05 
 92  18  2.53305e-05 
 92  19  1.91693e-05 
 92  20  9.13002e-06 
 92  21  6.79941e-06 
 92  22  1.39391e-05 
 92  23  2.10151e-05 
 92  24  2.09573e-05 
 92  25  1.56469e-05 
 92  26  9.52531e-06 
 92  27  4.55394e-06 
 92  28  1.51784e-06 
 92  29  1.57265e-06 
 92  30  5.83439e-06 
 92  31  1.31054e-05 
 92  32  1.74557e-05 
 92  33  1.33025e-05 
 92  34  6.21894e-06 
 92  35  1.05717e-05 
 92  36  3.02137e-05 
 92  37  4.97214e-05 
 92  38  5.18716e-05 
 92  39  3.67577e-05 
 92  40  1.78697e-05 
 92  41  6.39163e-06 
 92  42  5.19843e-06 
 92  43  1.26837e-05 
 92  44  2.52894e-05 
 92  45  3.62842e-05 
 92  46  3.74243e-05 
 92  47  2.75042e-05 
 92  48  1.82081e-05 
 92  49  2.30678e-05 
 92  50  3.86219e-05 
 92  51  4.61555e-05 
 92  52  3.53583e-05 
 92  53  1.60113e-05 
 92  54  3.02341e-06 
 92  55  5.56434e-07 
 92  56  4.51047e-06 
 92  57  1.14719e-05 
 92  58  2.05474e-05 
 92  59  2.93786e-05 
 92  60  3.09382e-05 
 92  61  1.98822e-05 
 92  62  6.14123e-06 
 92  63  1.01179e-05 
 92  64  3.27144e-05 
 92  65  4.60976e-05 
 92  66  3.18838e-05 
 92  67  9.96425e-06 
 92  68  7.6427e-06 
 92  69  1.98855e-05 
 92  70  2.42405e-05 
 92  71  1.66166e-05 
 92  72  9.087e-06 
 92  73  7.34941e-06 
 92  74  8.26909e-06 
 92  75  8.78683e-06 
 92  76  8.6968e-06 
 92  77  1.21217e-05 
 92  78  2.25614e-05 
 92  79  3.02242e-05 
 92  80  2.06292e-05 
 92  81  3.45916e-06 
 92  82  6.67353e-06 
 92  83  3.18578e-05 
 92  84  4.70069e-05 
 92  85  3.50403e-05 
 92  86  1.6411e-05 
 92  87  1.26682e-05 
 92  88  1.91518e-05 
 92  89  2.32084e-05 
 92  90  2.26771e-05 
 92  91  1.94964e-05 
 92  92  1.38465e-05 
 92  93  7.16824e-06 
 92  94  1.8731e-06 
 92  95  1.45506e-06 
 92  96  1.03463e-05 
 92  97  2.35591e-05 
 92  98  2.4722e-05 
 92  99  9.96295e-06 

# IsoCurve 8, 100 ponts
# x y z type
 91  0  3.83851e-06 
 91  1  1.21084e-05 
 91  2  1.84847e-05 
 91  3  1.88246e-05 
 91  4  1.31517e-05 
 91  5  5.91069e-06 
 91  6  3.62417e-06 
 91  7  8.40099e-06 
 91  8  1.49819e-05 
 91  9  1.73266e-05 
 91  10  1.57122e-05 
 91  11  1.47288e-05 
 91  12  1.68552e-05 
 91  13  1.97664e-05 
 91  14  1.89446e-05 
 91  15  1.38634e-05 
 91  16  1.09286e-05 
 91  17  1.54476e-05 
 91  18  2.1981e-05 
 91  19  2.087e-05 
 91  20  1.29548e-05 
 91  21  7.62834e-06 
 91  22  7.89591e-06 
 91  23  8.31535e-06 
 91  24  5.97831e-06 
 91  25  3.31312e-06 
 91  26  1.88704e-06 
 91  27  1.19254e-06 
 91  28  1.12132e-06 
 91  29  1.43626e-06 
 91  30  2.12918e-06 
 91  31  4.33384e-06 
 91  32  6.55702e-06 
 91  33  4.65148e-06 
 91  34  1.64725e-06 
 91  35  9.06839e-06 
 91  36  2.9595e-05 
 91  37  4.76824e-05 
 91  38  4.72713e-05 
 91  39  3.08888e-05 
 91  40  1.34119e-05 
 91  41  4.93244e-06 
 91  42  6.64793e-06 
 91  43  1.66551e-05 
 91  44  3.19736e-05 
 91  45  4.6124e-05 
